9629	A
23138	A
15642	B
2607	A
8592	A
598	A
11611	A
4878	A
21162	B
17274	A
17075	A
24475	A
1829	A
4488	A
11944	A
24057	A
11241	A
6185	B
18597	A
17875	B
22487	A
14868	A
3719	A
2009	A
20149	A
22119	A
14746	A
8888	B
3231	A
8305	B
24718	A
21847	A
6631	A
4493	A
8146	A
18156	B
9944	A
4213	B
10158	A
8725	B
12166	B
10640	A
4379	B
12553	B
5731	B
9735	A
18288	B
16056	A
1834	B
17388	A
10986	A
2851	A
543	A
15415	B
7597	A
9485	A
5360	A
22691	A
18286	A
16498	A
1116	A
18189	A
1838	A
12056	A
1339	A
22839	A
25405	A
3516	A
21853	A
10439	B
14128	A
3431	B
26141	A
25181	B
3827	B
10898	A
18396	B
7109	A
8641	B
6808	A
2457	B
15191	B
6056	A
11979	B
523	B
24489	B
6701	A
17161	A
11902	B
12742	A
18142	B
19159	B
16102	A
14559	A
10794	B
10478	B
8153	B
18388	B
7024	B
22404	B
23864	A
10818	B
14369	A
22075	B
14627	A
10880	A
3983	A
1796	A
12606	B
14648	B
15184	A
3441	A
21389	B
16624	A
12290	B
12504	B
1499	B
19890	A
12720	A
22815	A
23423	A
15248	A
12308	A
25402	A
2630	B
16891	A
24932	B
7650	A
24568	B
9023	A
13008	A
10350	A
25958	A
7355	A
5605	B
11579	B
4748	A
10601	B
12478	A
20435	B
3852	A
4466	B
7877	B
14985	A
15372	B
12644	B
15159	A
25931	B
12017	A
16415	A
22528	A
11233	B
21823	B
15663	A
20255	B
22976	A
4182	A
13404	A
25250	A
9758	A
16213	A
11037	A
25316	A
5849	A
834	A
11379	B
19061	A
15150	A
10555	A
16545	A
19379	B
19444	B
18920	A
25674	B
8628	B
8708	A
205	B
6266	A
25108	A
4036	A
19090	B
18445	B
11030	A
22725	A
20943	A
11427	A
22618	A
20260	A
15800	A
9211	B
22603	A
2409	A
19687	A
25236	B
161	A
14690	A
1653	A
25988	A
17382	A
10148	A
4046	A
23760	B
14781	B
4724	A
9862	B
2133	B
5175	B
21220	A
1727	A
2596	A
24	A
3193	A
12496	A
15999	B
7209	B
15947	A
15259	B
17379	B
21089	B
4775	B
8666	B
140	A
19554	A
10130	B
10026	A
21130	B
6271	B
8458	A
21699	A
8000	B
8156	A
15625	B
15882	A
13012	B
17670	B
17472	B
23095	A
7863	B
1728	A
10251	A
16819	A
15717	B
25849	A
13641	A
624	A
8222	A
10822	B
839	A
17266	A
3451	B
11863	A
6815	A
128	A
25601	A
3006	A
15217	A
15383	A
