75265	B
16308	A
93275	A
72291	A
114865	A
8751	B
46800	B
68018	A
54025	B
131914	A
93395	A
3289	B
122654	A
11430	A
130691	B
78003	A
119604	A
77849	B
59182	B
29893	A
116698	B
97658	A
45054	A
120800	A
59795	A
45213	A
49159	A
128934	A
24198	B
83563	A
80378	A
86787	B
51545	A
23142	A
99482	A
22655	A
20416	A
37858	B
64995	A
79621	A
3142	A
79603	A
92963	A
87129	A
114140	A
97492	A
122105	A
40990	A
129289	A
14803	A
73309	A
20057	A
42472	A
5050	A
11551	A
76078	B
39815	A
101326	A
98057	A
24701	A
118065	B
109547	A
109564	A
19342	A
16854	B
5556	A
84025	A
100187	A
26872	B
129910	A
53808	A
29631	B
69722	A
72812	B
68735	B
82797	A
21300	A
96326	B
72617	A
95663	A
49689	B
59624	A
84698	A
90816	A
110055	B
41676	A
64403	A
33362	B
62650	A
112725	A
15224	A
133097	B
122290	A
72772	A
28549	A
83801	A
31502	A
55064	A
14362	A
9203	A
70459	A
23648	A
106234	A
110257	A
81864	A
117290	A
77381	A
128297	A
50757	A
79077	A
33798	A
87233	A
56957	A
1157	A
2988	A
131324	A
1267	A
44192	A
31344	A
115676	A
11536	A
109341	A
23736	A
62185	A
13894	B
17971	A
55528	A
26819	A
22240	A
115221	B
92877	A
11175	A
50428	B
20901	A
122742	A
125557	A
81551	A
66513	B
109420	A
35112	A
75327	A
64636	A
76564	A
112957	B
9886	B
95538	A
93509	B
88511	A
15977	A
88923	A
37867	A
4112	B
126989	A
16237	A
33141	A
70336	A
7128	A
5102	A
13743	A
16045	A
67108	A
3493	A
100152	A
105439	A
12076	B
6421	A
100728	A
80464	B
3955	A
116049	A
127276	A
63950	A
122491	A
62242	A
8305	B
42825	A
118871	A
43614	A
64591	A
85855	A
5811	A
66502	B
59186	A
110795	A
53367	A
79240	A
4311	A
59180	A
5559	B
86554	A
11198	B
80187	B
80193	B
122191	A
47829	A
94403	B
13944	A
48454	A
117817	A
52229	A
101281	B
87519	A
71711	A
17147	B
56879	A
41421	A
26883	A
25487	A
32673	A
29301	A
44622	A
63709	A
6881	A
112418	A
131491	A
58243	B
1121	A
92790	A
107993	B
77883	A
127058	A
133257	A
109007	A
46151	A
74789	A
59220	A
10426	A
58381	A
116455	B
8304	B
74027	A
127122	B
18258	A
78555	A
10641	A
114650	A
34266	A
16448	B
15381	B
100029	A
51539	A
42809	A
84167	B
97128	A
425	A
47528	B
45121	A
97115	B
3688	A
24842	A
113335	B
97752	A
80633	B
41577	A
102955	A
55723	A
83567	A
60642	A
66768	A
80397	A
116876	A
49151	A
114474	A
87502	A
67955	B
37786	A
52132	A
115137	B
23156	A
82806	A
97005	A
53955	A
39913	A
72941	A
102905	A
106644	B
16331	B
114115	B
78060	A
25622	B
121513	A
46229	A
122369	A
11298	B
89013	B
25980	A
94393	A
63356	A
31126	A
84882	A
33687	A
66733	B
29005	A
63123	A
58700	A
30733	B
6002	A
125316	B
52177	A
13012	A
4498	A
9084	A
6369	B
64341	A
67925	A
62698	A
28546	B
30222	A
77852	A
1575	B
80576	A
127200	B
3550	A
128402	B
49702	B
3803	A
129012	A
113726	A
16359	A
30007	A
119	A
90938	B
29294	A
98441	A
40045	A
44256	A
106340	B
2508	B
86460	A
36466	A
42505	A
17864	A
96459	A
120679	A
79987	A
119102	A
54064	B
2859	B
26147	B
59850	A
117387	A
33526	A
92092	A
119618	B
82982	A
126293	A
773	A
59562	A
45790	A
131361	A
47315	A
92580	A
91927	A
59111	A
119097	A
98761	A
29754	A
76975	A
56202	A
55298	A
49271	A
117362	B
101276	A
86522	A
108437	A
35731	B
98947	B
94967	A
82758	B
99883	A
26170	A
27901	A
106763	A
83674	A
116328	B
28133	A
104401	B
130091	A
21536	A
26933	B
71218	A
89926	A
11478	B
91313	A
48666	A
68834	B
132615	A
68267	A
4790	A
79176	B
112097	A
73462	A
86546	A
15251	B
25915	A
123763	A
27255	A
118943	A
132743	A
114867	A
5580	A
3449	A
65450	A
64481	A
51699	A
129852	A
91552	A
31445	A
118406	A
24176	A
48634	A
87332	B
32443	A
10934	A
89924	A
82347	A
109321	B
16068	A
62486	A
128598	A
100461	A
72804	B
74940	B
68327	A
108495	B
128160	A
107353	A
114606	A
91227	B
113009	A
106501	A
36149	A
10726	B
64669	A
80692	A
71554	A
90073	A
123421	B
126747	A
118859	A
23692	A
39219	A
10000	A
30736	A
3551	B
51439	A
67731	A
16454	A
104410	A
28391	A
2421	A
59743	A
58062	B
98954	A
5515	A
61384	A
35778	A
42065	A
63240	A
37743	A
40496	A
39244	A
39344	A
112605	A
122003	B
91288	A
56117	A
29739	A
75266	A
843	A
26797	B
49466	A
29336	A
80092	A
75466	A
7706	A
79553	A
127948	A
133098	A
80276	A
131012	A
79518	B
87637	A
22017	A
30049	A
66205	A
4272	A
70784	A
791	A
74828	B
53501	B
44239	A
68472	A
14586	A
54946	A
108712	A
47569	A
125462	B
45595	B
69407	A
29736	A
122465	A
97493	B
132469	B
108482	A
93554	B
94138	A
29228	A
54582	A
54746	A
77617	A
124629	A
28918	A
101521	A
115795	B
102490	A
53838	A
127702	A
21367	A
78242	B
68363	A
32656	A
46905	A
1662	A
20733	A
126780	A
126916	A
35292	A
42041	B
88704	B
60676	A
46969	B
107344	A
122470	A
14768	A
79028	A
89483	B
11156	A
66724	A
93402	A
4287	A
10120	A
21992	A
58857	A
15851	A
19839	A
89425	A
16044	A
51722	A
48576	A
119702	B
98318	A
98315	A
114183	A
95424	A
78469	B
24456	B
121278	A
102752	A
122962	B
115328	A
107762	B
124317	A
54599	A
89548	B
107121	A
92164	A
124794	A
130784	A
63794	A
46179	A
32055	A
122364	A
100456	A
45561	A
119210	B
39714	A
38578	A
104395	B
116514	A
55054	A
56558	A
132669	A
121691	A
107343	A
46145	A
102672	A
113529	A
125471	B
85840	A
7357	A
7092	A
42080	A
35597	A
109386	A
27884	A
33429	B
9341	A
74934	A
67992	A
30528	A
43052	A
70760	A
32510	B
30627	B
76400	A
26174	A
120438	A
59498	B
110626	B
48358	B
39908	A
47175	A
119453	B
39345	A
56168	B
39856	A
26908	A
105799	A
107656	A
84522	A
64079	A
58935	A
7522	A
51262	A
65449	A
80945	B
113594	A
131263	A
12448	A
9208	B
116893	A
36827	A
127716	A
84327	A
2112	A
81311	B
115440	A
110211	A
125161	A
58931	A
867	A
21654	A
127656	B
72258	B
126762	A
81794	A
103805	A
30060	A
9906	A
39448	A
82848	A
3603	B
15547	A
16442	B
32513	A
14465	A
122536	A
63869	A
111832	A
95534	A
102330	A
114500	A
19779	B
13624	A
89643	A
3147	A
52037	A
115700	B
18014	A
117773	A
97745	A
60426	A
110755	A
55168	A
40783	A
127661	B
93237	A
43230	A
103587	A
97101	A
96328	A
50636	A
38980	A
77915	B
13881	A
63306	A
56694	A
92918	A
75004	B
17866	B
97554	A
1589	A
89779	A
44516	A
130594	A
34952	A
128376	B
118631	A
26462	B
18042	A
98545	A
94794	B
95181	A
20692	A
101855	A
58147	A
62873	A
61343	A
67670	B
18242	A
24401	A
42341	B
126487	A
35957	A
29890	B
61452	B
101586	A
93296	A
39577	B
125089	B
110789	A
9281	B
73556	A
65461	B
106918	A
38375	A
31063	A
124795	A
125022	A
7035	A
80491	A
94858	A
112717	B
123099	A
37253	B
66607	A
32717	A
