65478	A
36408	A
7934	A
66483	A
80384	A
83781	A
23153	A
52260	B
60237	A
84244	A
40796	A
51513	A
27060	A
82460	B
68852	A
27445	A
56368	B
21787	A
79831	A
82252	B
39448	A
22669	A
67560	A
62103	A
68066	A
52889	A
78490	B
24473	A
54336	A
13799	A
55263	A
59873	A
25730	A
40900	A
73684	B
9388	A
59645	A
52175	A
8168	A
44305	A
18308	A
42978	A
46495	A
54248	A
68748	A
19829	A
24333	A
81032	A
41357	B
83025	A
2015	A
27722	A
3690	A
48477	A
80421	A
47754	A
61440	A
75128	A
79288	A
58866	A
68758	A
2798	B
81452	A
61247	B
88872	A
25902	A
68426	B
53346	A
35782	B
27119	B
12721	A
76908	A
40636	A
19201	A
82127	B
55797	A
10623	A
27079	B
58069	A
48235	A
40347	A
64372	A
49811	A
50253	A
69896	A
351	B
47828	A
11154	A
70091	A
35224	A
305	A
23106	A
48946	A
17835	A
15444	B
66989	A
26505	A
16211	A
33065	A
23888	A
22764	A
29913	A
82417	B
63401	A
55023	A
47851	A
26103	A
28454	A
84599	A
62889	B
26853	A
38407	A
86199	A
56455	B
29951	A
86420	A
19547	B
74906	A
3117	A
88290	A
72061	A
86516	A
18180	A
21450	A
6323	A
31228	A
9658	A
38291	A
40198	A
81044	A
19866	A
69114	A
65470	B
29720	A
86534	A
69476	A
68229	A
86037	B
13500	A
83303	A
11105	A
67676	A
70126	A
75788	A
20474	A
21627	B
18200	A
54246	A
80446	A
43653	B
29750	B
29227	A
84410	A
22460	A
53082	A
19130	B
8265	A
81698	A
34103	A
88574	A
85818	B
39745	A
61777	A
69163	A
82066	A
44821	A
17715	A
4249	A
8379	B
33564	A
63136	A
24442	A
8714	A
10867	A
21505	A
77487	A
60584	A
1142	A
44849	A
19128	A
43338	A
70179	B
69177	A
59967	A
16514	A
28923	A
63533	B
51252	A
58580	A
9505	B
47794	B
70993	A
7416	A
72089	A
65498	A
46710	A
28337	A
87140	A
56569	A
49139	A
74484	A
3362	A
63771	A
59070	A
60890	A
87096	A
77781	B
25379	A
62277	A
31372	A
79508	A
27141	A
51348	A
50233	A
50828	A
5181	A
67849	A
72297	A
1933	A
42405	A
58920	A
51850	A
12252	B
78248	A
68786	A
27160	A
83290	B
55181	B
15113	A
78048	A
423	A
64828	A
87137	A
55108	A
80192	A
8088	A
74639	A
43539	A
5035	A
77711	A
67210	B
27164	A
43096	A
72524	A
18459	A
55902	A
86347	B
63964	A
44434	A
82063	A
1562	A
43306	A
76785	A
71097	B
21149	A
31930	A
53880	A
53344	A
18898	A
86161	A
82548	A
68973	A
69572	A
84782	A
16197	B
3237	A
22797	B
33715	A
83982	A
68755	A
29427	A
68350	A
87966	A
13798	A
253	A
76501	B
69159	A
20300	A
39810	B
26919	A
23726	B
47031	A
2778	B
65246	A
85594	A
453	B
84406	A
34488	A
40059	A
39355	A
69024	A
12565	B
85264	A
38569	A
34458	A
1692	B
16375	B
20130	A
59012	A
57399	A
68448	A
6277	A
79598	A
34918	A
146	A
16329	A
81240	A
75937	A
10325	A
78410	B
73785	A
80236	B
15262	A
509	A
47092	B
50446	A
78736	A
24710	A
73985	A
30630	A
30244	A
9905	A
71959	A
50176	B
33207	A
53155	B
66516	B
9101	A
77461	A
42642	A
30920	A
82438	A
33307	B
70461	B
25066	B
64874	A
7977	A
49777	A
29725	A
88091	A
52325	A
9690	A
87424	A
2089	B
28148	B
76891	A
69913	A
36711	A
54813	A
63498	A
47702	A
78746	A
71731	A
72651	A
27815	B
51321	A
58126	A
60814	A
10770	B
55785	A
10455	B
38385	A
78500	A
4725	B
48472	B
76017	A
8508	A
79336	A
41341	A
33550	A
62650	A
973	A
84927	A
84520	B
27750	A
39345	B
26772	B
62872	A
18921	A
68764	A
40981	A
24962	A
53374	A
83306	A
51191	A
85739	A
55187	A
51999	B
39317	A
30916	A
61105	B
51267	A
58365	A
89040	A
31289	A
49084	A
1936	A
71912	A
71670	A
3012	B
56388	A
49010	A
18890	A
80323	A
80544	A
18595	A
35081	A
42363	A
83537	A
35090	A
16113	A
76502	B
73831	A
23291	B
56041	A
48934	A
71051	A
204	A
85225	B
1077	A
50046	A
63752	B
79526	A
2579	A
42860	A
75839	A
77007	B
49300	A
88702	B
60503	A
12420	B
80079	A
70848	A
10199	A
44239	B
23289	A
72542	A
14663	A
14404	B
51436	A
56564	A
76600	B
77033	B
21441	B
40202	A
55344	A
31976	A
23469	B
37531	B
80024	A
3244	A
68054	A
28809	A
81895	A
59729	A
23570	A
82302	A
78224	A
6626	A
32523	A
70768	A
6145	A
77420	B
45708	A
7324	A
3794	A
88073	A
3120	A
32029	B
36414	A
16333	A
17830	B
46278	A
66001	B
88832	A
28663	A
68523	A
27660	A
84938	A
74577	A
2751	A
84171	B
66701	A
72566	A
22834	A
55436	A
1915	A
14825	A
40583	A
7182	A
38988	A
81807	A
48230	A
64444	A
5319	A
20423	A
71109	B
60663	A
58851	A
4453	B
51093	B
53166	A
56011	A
3661	A
47194	A
27310	B
42428	B
36706	A
47150	A
29643	A
1363	A
56072	A
59698	B
76683	A
1914	A
702	A
7574	B
20272	A
30515	A
20019	A
66899	A
71960	B
62575	A
32070	A
52840	A
616	A
48349	A
45340	A
60634	A
1101	A
21182	B
71310	B
77952	A
47739	A
58474	A
48710	A
10824	A
33596	A
68140	A
75185	A
56110	A
38410	A
86572	A
56556	B
71335	A
27877	B
63344	A
64232	A
56844	A
42965	A
53224	A
8254	A
2907	B
3669	A
49138	A
47987	A
64868	B
11519	A
33690	A
81198	A
41086	A
34174	A
9802	A
42584	A
76490	A
9812	A
41620	A
42108	A
77881	A
10393	A
48395	B
87432	A
13320	A
20740	A
6016	A
44792	B
24927	A
61000	A
67720	A
10201	B
24035	A
66898	B
17601	A
63448	A
31002	A
953	A
20099	A
45589	A
59314	A
29654	A
32529	A
45155	B
46159	B
22762	A
63352	A
44666	A
89151	B
24074	A
21447	A
41934	A
9947	A
68603	A
49422	B
82999	A
75845	B
21991	A
52077	A
69139	A
75096	A
2489	B
83226	A
59579	A
83508	A
58512	B
52671	A
74344	A
38761	A
39236	A
75541	A
80884	A
30344	A
48764	A
63583	A
55999	A
1236	B
21369	A
5290	A
62416	A
42566	B
21673	A
9833	A
82320	A
63098	A
16830	A
72450	A
5527	A
87377	A
72831	B
18297	B
24051	A
17494	A
9926	B
38389	B
29232	A
628	B
44238	A
26883	A
68376	A
8511	B
65988	A
7152	A
86179	B
59310	A
38526	A
16506	A
57223	A
6974	B
4505	B
40189	A
48511	A
24925	A
84433	A
44244	A
87981	A
42404	A
74107	A
49689	A
8509	A
30511	A
78343	A
45131	A
31825	A
49286	A
71724	A
48178	A
12688	A
20432	A
13215	A
45420	A
50040	A
1571	B
66264	A
8052	A
78577	B
76134	B
67341	B
8555	A
14595	B
48016	A
71479	B
30960	A
67113	A
26504	B
26984	A
89196	A
76867	A
72373	A
67171	B
75187	A
58873	A
78744	A
40359	A
42602	A
10498	B
5396	A
86219	A
82574	A
58835	A
68146	A
53667	A
74927	A
26338	A
2008	B
35836	A
54009	A
52156	B
84870	A
21679	A
60396	A
21553	A
28145	A
10727	B
1156	A
21635	B
6546	A
65588	A
76708	A
86266	A
15128	B
56230	A
70702	A
71320	A
85276	A
78172	B
58428	A
73665	A
10522	A
27302	A
25099	A
10582	A
84364	A
59318	A
51396	A
85129	A
22471	A
88033	A
3041	A
21749	A
75646	A
27992	B
5407	A
49783	A
34263	B
13535	B
30626	A
23817	A
63525	A
27449	A
8409	A
28561	A
3836	B
74489	A
15553	A
56418	A
75639	A
5531	B
23691	A
6437	A
78262	A
21315	B
75677	A
68050	A
49744	B
61832	A
46096	A
19835	A
10957	A
87816	A
756	A
23169	B
33407	A
36083	B
31755	A
31310	A
26904	B
26470	A
58371	B
83349	B
88537	B
58049	A
84966	A
38903	A
87261	A
364	B
70732	A
76866	A
21356	A
4207	A
48648	A
37553	B
86609	A
86353	B
51115	A
73349	A
26260	B
16900	A
74335	A
88568	A
32871	A
21056	B
65168	A
29797	A
31915	B
80890	B
76206	A
46645	A
