291038	A
419469	A
205193	A
83209	A
178099	A
306863	A
11635	A
18234	B
31415	A
356778	A
349651	A
53591	A
137381	A
41820	A
354831	A
46857	A
50892	B
305074	A
132012	A
412877	A
226195	A
125533	A
134386	A
351917	B
128561	B
191484	A
293988	A
44527	B
238558	A
270183	A
223846	A
303785	B
375922	A
319004	A
163349	A
168642	A
332207	A
195293	A
324451	A
98188	B
191843	A
73965	A
366483	B
294909	B
15802	A
224859	B
390063	A
38397	B
298527	A
416235	B
388215	A
61232	A
322840	B
399098	A
308252	B
26848	B
333466	A
406285	A
126825	A
276609	A
6665	A
243819	A
116962	A
170191	A
76921	A
364748	A
325533	A
234517	A
38060	A
328905	B
185525	A
396986	A
70658	A
255445	A
256403	B
171586	A
264082	B
119887	A
296483	A
416638	A
168332	A
75977	B
190609	A
247852	A
266277	A
357025	A
378594	A
359574	A
65635	B
34351	A
289626	A
250893	A
262406	A
293484	B
172158	A
148838	A
112450	B
316416	B
63314	B
224952	A
169418	A
37954	A
200953	A
247907	A
114484	A
42433	A
407307	B
372798	A
155936	A
235560	A
162284	A
416367	A
410527	A
179947	A
113258	A
331805	A
205088	A
130921	A
350030	B
179363	A
286357	A
86127	A
267239	A
128451	A
7692	A
368102	A
165362	A
406268	A
301702	B
200771	A
345574	A
244148	A
11787	A
246063	B
409946	A
169412	A
56288	A
298714	B
161795	A
404316	A
23490	B
185129	A
17014	B
41783	A
147148	B
270526	A
344052	B
205733	A
255553	A
222569	A
245904	A
246247	A
265118	A
67742	A
287594	B
341930	A
241709	A
323904	A
65093	A
243824	B
314301	B
391090	B
296900	A
143073	A
313342	A
373585	B
95351	A
246539	A
333433	A
75848	A
83305	B
272642	A
356140	A
158163	B
424442	A
154326	B
73336	A
39857	A
206400	A
106717	A
169811	A
5117	A
102194	A
278376	A
142571	A
40799	A
300110	A
21944	A
304017	A
75767	B
335339	A
16717	A
46036	B
227104	A
195743	A
173295	B
382367	A
219633	B
31763	A
237794	B
24035	A
341819	A
130593	A
420961	A
99111	B
413667	A
46904	A
197555	A
191481	A
260432	A
171805	A
49618	A
249143	A
113942	A
90204	A
406711	A
329942	A
225636	A
334037	A
410682	B
346602	A
11197	A
97183	A
312184	A
173300	A
352925	A
246374	A
337529	A
62280	B
51551	B
352056	A
210777	A
169551	A
66406	A
261433	A
27306	B
137684	A
105863	A
281245	A
75191	A
172523	B
149878	A
34178	A
108119	A
22847	A
202941	A
320090	A
14531	A
207212	A
318719	A
409904	A
80391	A
301740	A
355565	A
398806	B
225902	A
254780	A
168484	A
326412	A
205725	A
167397	A
76518	A
103527	A
13754	B
262376	A
201511	A
65712	A
309235	A
291055	B
54016	A
85055	A
345360	A
315720	A
408642	A
290159	A
354187	A
249992	A
115255	A
197194	A
294130	A
105513	A
360960	A
102392	B
243414	A
269925	A
278082	A
415572	A
107996	A
165171	A
277278	A
244533	A
189732	A
197943	A
42596	B
120326	A
291295	A
341112	A
184949	A
1476	A
238972	A
244057	A
347512	B
72957	A
341730	A
43115	A
253167	B
224708	A
139142	A
360233	A
297965	B
177633	A
143758	A
70053	B
261201	B
165396	B
365113	B
413085	A
331998	A
256728	A
362946	B
79359	A
202649	A
395631	A
133670	A
350412	B
320253	A
244210	A
288301	A
76869	B
143503	A
273159	A
303149	A
221398	A
165187	A
259734	B
286229	A
102053	B
385008	A
287246	A
137180	B
337873	A
264239	A
26006	A
178462	A
313366	B
286576	B
364949	A
48308	A
221776	A
246015	B
184744	A
263292	B
261863	A
335049	A
39929	A
245211	B
97265	A
225364	B
203247	A
233476	A
175693	A
342820	A
370582	A
276710	B
171194	A
172450	A
353959	A
51961	B
142371	A
219333	A
156248	B
134527	A
128638	A
149710	A
292261	A
222422	A
101189	A
152817	A
24735	A
214692	A
303625	B
321423	A
248659	A
394425	A
159604	A
146581	B
97020	A
352204	B
26857	A
61485	A
104087	A
6856	A
296869	A
280902	A
301560	B
358306	A
128832	A
220184	A
39824	A
215201	A
349881	A
107507	A
110509	A
37335	B
81617	A
343198	B
60615	B
204288	B
146998	B
138803	A
188541	A
126897	A
303815	A
133744	A
177717	A
379885	A
203550	A
39097	B
34874	A
412291	A
330785	A
333356	A
325843	B
173121	A
422532	A
175411	B
262004	A
115999	B
324890	B
285038	A
383184	A
231838	B
152892	A
150824	A
163591	A
329168	B
171359	A
152279	B
348199	B
417196	A
35299	A
206866	A
264527	A
335419	A
321498	A
404124	A
365095	A
418842	A
184304	A
77401	A
157145	B
420698	A
385765	A
102477	B
306512	B
177685	A
183344	A
87401	A
423564	A
98968	A
105452	A
150497	A
120405	B
218552	A
242165	A
169361	A
359490	A
226726	A
74787	A
114481	A
378162	A
272614	A
418520	A
165348	A
366286	A
261224	A
161898	A
203654	B
201471	A
262918	A
225870	A
231976	A
25932	A
169497	A
362311	A
155226	A
424642	A
353545	A
89266	B
191006	A
158059	A
4660	A
188887	A
403669	B
153786	A
165706	A
202537	A
63879	A
288029	A
400184	A
295278	A
207497	A
378869	A
330015	A
413746	A
274038	A
74372	A
104390	A
312933	A
94032	A
139007	B
187762	A
292697	A
170443	A
372788	A
108552	A
268993	A
309300	B
361280	A
399350	B
218438	B
404024	A
260931	B
379202	A
214839	B
23958	A
305447	A
22252	A
318010	B
80063	A
46138	B
418774	A
99018	B
371954	A
83318	A
69576	A
259184	A
339908	B
285272	A
114204	B
166683	B
322879	A
208225	A
229755	A
110942	A
53588	A
133978	A
69881	A
23029	A
23870	A
305154	A
405098	B
422586	A
8980	A
165947	A
229005	A
160673	B
82830	A
39412	A
76284	A
218092	A
182757	A
415077	A
99109	A
101148	B
216841	A
409584	A
244019	A
98385	B
89352	A
194358	A
86146	A
329909	A
399157	A
343580	A
49749	A
390768	A
18876	A
81639	B
312450	A
180990	A
296456	A
312517	A
184709	A
245555	B
203088	A
293445	A
94106	A
252216	A
206990	A
393220	A
264197	A
228785	B
346843	B
135070	A
6210	B
324681	B
298878	A
387201	A
356290	A
265410	A
274486	A
42878	A
85573	A
295168	A
281811	A
117126	A
375965	A
108766	B
69752	A
382159	A
321693	A
319359	A
401288	A
75124	A
102920	A
157031	A
285636	A
195695	A
353520	B
392603	A
273942	A
223368	A
32969	A
52228	B
290520	A
288126	A
49337	A
401567	B
309919	A
7868	A
237427	B
367469	A
184462	B
349328	A
147296	A
342253	B
411498	A
44263	A
380013	A
256676	A
63209	A
84275	B
145932	A
162809	A
328095	A
385371	A
233252	B
128658	A
72440	A
305402	A
175773	A
91652	A
258630	A
421378	B
264034	B
38916	A
234196	A
348237	A
208503	A
106836	B
241597	B
292701	A
310145	A
71559	A
175559	A
135945	B
348940	A
182920	A
8888	B
238105	A
219685	A
145768	A
384535	B
409182	A
103671	A
245849	A
401247	A
296368	A
177387	B
3296	A
208200	A
89285	A
366043	A
342327	A
58249	A
88042	B
184765	A
362657	A
29368	B
175052	B
113861	A
304330	A
191881	A
111422	B
96901	B
41036	A
258425	A
263793	A
316844	A
368859	A
370062	A
60023	A
240039	A
265714	A
376155	A
386278	A
416364	A
335624	A
283816	B
36872	A
224894	A
138725	A
384774	B
410259	A
194326	B
104761	A
83061	B
146072	A
147412	A
395358	A
149405	A
379992	B
406431	A
16426	B
222211	B
361975	A
134284	A
362428	A
123516	A
385449	A
202294	A
303233	B
46298	A
229753	A
196433	A
293584	A
111747	A
235195	B
115421	A
156537	A
359983	A
341626	A
45549	A
171444	A
219696	A
257194	A
301925	A
100724	B
197976	A
287152	A
214014	A
1583	A
362021	A
218289	A
205296	B
103659	B
186376	A
257118	A
249331	B
238472	A
161210	A
421588	B
155151	A
294145	A
93206	A
327800	A
405129	A
241294	A
33261	A
390760	A
293253	A
69803	A
572	B
245839	A
214145	A
183232	A
121736	A
100123	B
412419	A
94995	A
91367	A
178179	B
124505	A
171862	A
253462	A
366016	A
11641	A
65400	A
94460	B
81459	A
127368	A
320611	A
106114	A
28854	A
173631	A
260457	A
320300	A
56762	A
355289	A
369391	A
397203	A
283691	A
425166	A
240342	A
325678	A
161198	A
352371	B
424249	B
125216	A
88712	A
191211	B
36882	B
127170	B
308511	A
94581	A
330028	A
365315	A
114989	B
205142	A
369523	A
191401	A
50345	A
403852	A
114197	A
263269	A
266762	A
191588	A
46958	B
226766	A
10055	A
190820	A
239279	A
208641	A
272768	A
120411	A
304815	B
154049	A
282281	A
136672	A
328195	A
378175	A
255327	A
413094	A
294405	A
173620	A
165042	A
230153	A
37767	A
154599	A
329927	B
306311	A
76039	A
410841	A
305840	A
180576	A
91710	A
359053	A
128815	A
146404	B
199630	B
98685	A
158090	A
214803	A
116797	A
255905	A
322041	A
11480	A
67673	A
339795	A
176951	B
58071	A
39552	A
373331	B
193596	B
241152	A
42041	B
254556	B
17802	B
394405	A
340512	A
382156	A
215338	A
391353	B
136684	B
250284	A
332199	A
413540	B
107340	A
328277	A
130360	A
258009	A
152691	A
394647	A
256421	B
241956	A
336849	A
116252	B
317182	A
307331	A
10334	B
233475	A
237731	A
224710	B
374329	A
365629	A
388556	A
152128	A
370112	B
205705	A
122070	A
227174	A
250910	B
387760	A
119959	B
350335	A
349196	A
13451	A
297240	B
83673	A
152322	B
51053	A
400644	B
408273	B
